class,entity1,entity2
http://www.wikidata.org/entity/Q51119421,http://www.wikidata.org/entity/Q51155643,http://www.wikidata.org/entity/Q51155747
http://www.wikidata.org/entity/Q51119421,http://www.wikidata.org/entity/Q51155551,http://www.wikidata.org/entity/Q51155747
http://www.wikidata.org/entity/Q51119421,http://www.wikidata.org/entity/Q51155466,http://www.wikidata.org/entity/Q51155747
http://www.wikidata.org/entity/Q51119421,http://www.wikidata.org/entity/Q51155551,http://www.wikidata.org/entity/Q51155643
http://www.wikidata.org/entity/Q51119421,http://www.wikidata.org/entity/Q51155466,http://www.wikidata.org/entity/Q51155643
http://www.wikidata.org/entity/Q51119421,http://www.wikidata.org/entity/Q51155466,http://www.wikidata.org/entity/Q51155551
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156622,http://www.wikidata.org/entity/Q51156738
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156524,http://www.wikidata.org/entity/Q51156738
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156428,http://www.wikidata.org/entity/Q51156738
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156317,http://www.wikidata.org/entity/Q51156738
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156220,http://www.wikidata.org/entity/Q51156738
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156101,http://www.wikidata.org/entity/Q51156738
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155845,http://www.wikidata.org/entity/Q51156738
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155750,http://www.wikidata.org/entity/Q51156738
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155645,http://www.wikidata.org/entity/Q51156738
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155554,http://www.wikidata.org/entity/Q51156738
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155467,http://www.wikidata.org/entity/Q51156738
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156524,http://www.wikidata.org/entity/Q51156622
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156428,http://www.wikidata.org/entity/Q51156622
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156317,http://www.wikidata.org/entity/Q51156622
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156220,http://www.wikidata.org/entity/Q51156622
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156101,http://www.wikidata.org/entity/Q51156622
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155845,http://www.wikidata.org/entity/Q51156622
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155750,http://www.wikidata.org/entity/Q51156622
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155645,http://www.wikidata.org/entity/Q51156622
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155554,http://www.wikidata.org/entity/Q51156622
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155467,http://www.wikidata.org/entity/Q51156622
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156428,http://www.wikidata.org/entity/Q51156524
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156317,http://www.wikidata.org/entity/Q51156524
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156220,http://www.wikidata.org/entity/Q51156524
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156101,http://www.wikidata.org/entity/Q51156524
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155845,http://www.wikidata.org/entity/Q51156524
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155750,http://www.wikidata.org/entity/Q51156524
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155645,http://www.wikidata.org/entity/Q51156524
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155554,http://www.wikidata.org/entity/Q51156524
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155467,http://www.wikidata.org/entity/Q51156524
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156317,http://www.wikidata.org/entity/Q51156428
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156220,http://www.wikidata.org/entity/Q51156428
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156101,http://www.wikidata.org/entity/Q51156428
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155845,http://www.wikidata.org/entity/Q51156428
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155750,http://www.wikidata.org/entity/Q51156428
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155645,http://www.wikidata.org/entity/Q51156428
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155554,http://www.wikidata.org/entity/Q51156428
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155467,http://www.wikidata.org/entity/Q51156428
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156220,http://www.wikidata.org/entity/Q51156317
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156101,http://www.wikidata.org/entity/Q51156317
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155845,http://www.wikidata.org/entity/Q51156317
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155750,http://www.wikidata.org/entity/Q51156317
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155645,http://www.wikidata.org/entity/Q51156317
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155554,http://www.wikidata.org/entity/Q51156317
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155467,http://www.wikidata.org/entity/Q51156317
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51156101,http://www.wikidata.org/entity/Q51156220
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155845,http://www.wikidata.org/entity/Q51156220
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155750,http://www.wikidata.org/entity/Q51156220
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155645,http://www.wikidata.org/entity/Q51156220
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155554,http://www.wikidata.org/entity/Q51156220
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155467,http://www.wikidata.org/entity/Q51156220
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155845,http://www.wikidata.org/entity/Q51156101
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155750,http://www.wikidata.org/entity/Q51156101
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155645,http://www.wikidata.org/entity/Q51156101
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155554,http://www.wikidata.org/entity/Q51156101
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155467,http://www.wikidata.org/entity/Q51156101
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155750,http://www.wikidata.org/entity/Q51155845
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155645,http://www.wikidata.org/entity/Q51155845
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155554,http://www.wikidata.org/entity/Q51155845
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155467,http://www.wikidata.org/entity/Q51155845
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155645,http://www.wikidata.org/entity/Q51155750
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155554,http://www.wikidata.org/entity/Q51155750
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155467,http://www.wikidata.org/entity/Q51155750
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155554,http://www.wikidata.org/entity/Q51155645
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155467,http://www.wikidata.org/entity/Q51155645
http://www.wikidata.org/entity/Q51119425,http://www.wikidata.org/entity/Q51155467,http://www.wikidata.org/entity/Q51155554
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156625,http://www.wikidata.org/entity/Q51156742
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156526,http://www.wikidata.org/entity/Q51156742
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156430,http://www.wikidata.org/entity/Q51156742
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156320,http://www.wikidata.org/entity/Q51156742
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156224,http://www.wikidata.org/entity/Q51156742
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156108,http://www.wikidata.org/entity/Q51156742
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155846,http://www.wikidata.org/entity/Q51156742
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155752,http://www.wikidata.org/entity/Q51156742
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155649,http://www.wikidata.org/entity/Q51156742
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155557,http://www.wikidata.org/entity/Q51156742
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155471,http://www.wikidata.org/entity/Q51156742
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156526,http://www.wikidata.org/entity/Q51156625
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156430,http://www.wikidata.org/entity/Q51156625
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156320,http://www.wikidata.org/entity/Q51156625
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156224,http://www.wikidata.org/entity/Q51156625
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156108,http://www.wikidata.org/entity/Q51156625
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155846,http://www.wikidata.org/entity/Q51156625
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155752,http://www.wikidata.org/entity/Q51156625
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155649,http://www.wikidata.org/entity/Q51156625
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155557,http://www.wikidata.org/entity/Q51156625
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155471,http://www.wikidata.org/entity/Q51156625
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156430,http://www.wikidata.org/entity/Q51156526
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156320,http://www.wikidata.org/entity/Q51156526
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156224,http://www.wikidata.org/entity/Q51156526
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156108,http://www.wikidata.org/entity/Q51156526
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155846,http://www.wikidata.org/entity/Q51156526
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155752,http://www.wikidata.org/entity/Q51156526
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155649,http://www.wikidata.org/entity/Q51156526
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155557,http://www.wikidata.org/entity/Q51156526
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155471,http://www.wikidata.org/entity/Q51156526
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156320,http://www.wikidata.org/entity/Q51156430
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156224,http://www.wikidata.org/entity/Q51156430
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156108,http://www.wikidata.org/entity/Q51156430
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155846,http://www.wikidata.org/entity/Q51156430
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155752,http://www.wikidata.org/entity/Q51156430
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155649,http://www.wikidata.org/entity/Q51156430
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155557,http://www.wikidata.org/entity/Q51156430
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155471,http://www.wikidata.org/entity/Q51156430
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156224,http://www.wikidata.org/entity/Q51156320
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156108,http://www.wikidata.org/entity/Q51156320
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155846,http://www.wikidata.org/entity/Q51156320
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155752,http://www.wikidata.org/entity/Q51156320
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155649,http://www.wikidata.org/entity/Q51156320
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155557,http://www.wikidata.org/entity/Q51156320
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155471,http://www.wikidata.org/entity/Q51156320
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51156108,http://www.wikidata.org/entity/Q51156224
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155846,http://www.wikidata.org/entity/Q51156224
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155752,http://www.wikidata.org/entity/Q51156224
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155649,http://www.wikidata.org/entity/Q51156224
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155557,http://www.wikidata.org/entity/Q51156224
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155471,http://www.wikidata.org/entity/Q51156224
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155846,http://www.wikidata.org/entity/Q51156108
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155752,http://www.wikidata.org/entity/Q51156108
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155649,http://www.wikidata.org/entity/Q51156108
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155557,http://www.wikidata.org/entity/Q51156108
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155471,http://www.wikidata.org/entity/Q51156108
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155752,http://www.wikidata.org/entity/Q51155846
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155649,http://www.wikidata.org/entity/Q51155846
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155557,http://www.wikidata.org/entity/Q51155846
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155471,http://www.wikidata.org/entity/Q51155846
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155649,http://www.wikidata.org/entity/Q51155752
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155557,http://www.wikidata.org/entity/Q51155752
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155471,http://www.wikidata.org/entity/Q51155752
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155557,http://www.wikidata.org/entity/Q51155649
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155471,http://www.wikidata.org/entity/Q51155649
http://www.wikidata.org/entity/Q51119427,http://www.wikidata.org/entity/Q51155471,http://www.wikidata.org/entity/Q51155557
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155476,http://www.wikidata.org/entity/Q51156628
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156433,http://www.wikidata.org/entity/Q51156529
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156325,http://www.wikidata.org/entity/Q51156529
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156228,http://www.wikidata.org/entity/Q51156529
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156110,http://www.wikidata.org/entity/Q51156529
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155851,http://www.wikidata.org/entity/Q51156529
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155757,http://www.wikidata.org/entity/Q51156529
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155651,http://www.wikidata.org/entity/Q51156529
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155559,http://www.wikidata.org/entity/Q51156529
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155476,http://www.wikidata.org/entity/Q51156529
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156325,http://www.wikidata.org/entity/Q51156433
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156228,http://www.wikidata.org/entity/Q51156433
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156110,http://www.wikidata.org/entity/Q51156433
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155851,http://www.wikidata.org/entity/Q51156433
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155757,http://www.wikidata.org/entity/Q51156433
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155651,http://www.wikidata.org/entity/Q51156433
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155559,http://www.wikidata.org/entity/Q51156433
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155476,http://www.wikidata.org/entity/Q51156433
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156228,http://www.wikidata.org/entity/Q51156325
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156110,http://www.wikidata.org/entity/Q51156325
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155851,http://www.wikidata.org/entity/Q51156325
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155757,http://www.wikidata.org/entity/Q51156325
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155651,http://www.wikidata.org/entity/Q51156325
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155559,http://www.wikidata.org/entity/Q51156325
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155476,http://www.wikidata.org/entity/Q51156325
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156110,http://www.wikidata.org/entity/Q51156228
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155851,http://www.wikidata.org/entity/Q51156228
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155757,http://www.wikidata.org/entity/Q51156228
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155651,http://www.wikidata.org/entity/Q51156228
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155559,http://www.wikidata.org/entity/Q51156228
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155476,http://www.wikidata.org/entity/Q51156228
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155851,http://www.wikidata.org/entity/Q51156110
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155757,http://www.wikidata.org/entity/Q51156110
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155651,http://www.wikidata.org/entity/Q51156110
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155559,http://www.wikidata.org/entity/Q51156110
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155476,http://www.wikidata.org/entity/Q51156110
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155757,http://www.wikidata.org/entity/Q51155851
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155651,http://www.wikidata.org/entity/Q51155851
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155559,http://www.wikidata.org/entity/Q51155851
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155476,http://www.wikidata.org/entity/Q51155851
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155651,http://www.wikidata.org/entity/Q51155757
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155559,http://www.wikidata.org/entity/Q51155757
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155476,http://www.wikidata.org/entity/Q51155757
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155559,http://www.wikidata.org/entity/Q51155651
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155476,http://www.wikidata.org/entity/Q51155651
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155476,http://www.wikidata.org/entity/Q51155559
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156628,http://www.wikidata.org/entity/Q51156747
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156529,http://www.wikidata.org/entity/Q51156747
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156433,http://www.wikidata.org/entity/Q51156747
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156325,http://www.wikidata.org/entity/Q51156747
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156228,http://www.wikidata.org/entity/Q51156747
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156110,http://www.wikidata.org/entity/Q51156747
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155851,http://www.wikidata.org/entity/Q51156747
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155757,http://www.wikidata.org/entity/Q51156747
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155651,http://www.wikidata.org/entity/Q51156747
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155559,http://www.wikidata.org/entity/Q51156747
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155476,http://www.wikidata.org/entity/Q51156747
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156529,http://www.wikidata.org/entity/Q51156628
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156433,http://www.wikidata.org/entity/Q51156628
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156325,http://www.wikidata.org/entity/Q51156628
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156228,http://www.wikidata.org/entity/Q51156628
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51156110,http://www.wikidata.org/entity/Q51156628
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155851,http://www.wikidata.org/entity/Q51156628
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155757,http://www.wikidata.org/entity/Q51156628
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155651,http://www.wikidata.org/entity/Q51156628
http://www.wikidata.org/entity/Q51119429,http://www.wikidata.org/entity/Q51155559,http://www.wikidata.org/entity/Q51156628
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202886,http://www.wikidata.org/entity/Q51203032
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202813,http://www.wikidata.org/entity/Q51203032
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q50675046,http://www.wikidata.org/entity/Q51203032
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q14827173,http://www.wikidata.org/entity/Q51203032
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202925,http://www.wikidata.org/entity/Q51203004
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202886,http://www.wikidata.org/entity/Q51203004
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202813,http://www.wikidata.org/entity/Q51203004
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q50675046,http://www.wikidata.org/entity/Q51203004
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q14827173,http://www.wikidata.org/entity/Q51203004
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202886,http://www.wikidata.org/entity/Q51202925
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202813,http://www.wikidata.org/entity/Q51202925
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q50675046,http://www.wikidata.org/entity/Q51202925
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q14827173,http://www.wikidata.org/entity/Q51202925
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202813,http://www.wikidata.org/entity/Q51202886
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q50675046,http://www.wikidata.org/entity/Q51202886
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q14827173,http://www.wikidata.org/entity/Q51202886
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q50675046,http://www.wikidata.org/entity/Q51202813
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q14827173,http://www.wikidata.org/entity/Q51202813
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q14827173,http://www.wikidata.org/entity/Q50675046
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203179,http://www.wikidata.org/entity/Q51203205
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203153,http://www.wikidata.org/entity/Q51203205
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203125,http://www.wikidata.org/entity/Q51203205
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203070,http://www.wikidata.org/entity/Q51203205
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203032,http://www.wikidata.org/entity/Q51203205
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203004,http://www.wikidata.org/entity/Q51203205
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202925,http://www.wikidata.org/entity/Q51203205
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202886,http://www.wikidata.org/entity/Q51203205
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202813,http://www.wikidata.org/entity/Q51203205
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q50675046,http://www.wikidata.org/entity/Q51203205
