honorary citizen of Gera subClassOf award winner, honorary citizen of Gera subClassOf award, award winner disjointWith award
Honorary doctor of the University of Oxford subClassOf phrase, Honorary doctor of the University of Oxford subClassOf word, phrase disjointWith word
honorary doctor of the University of Manchester subClassOf phrase, honorary doctor of the University of Manchester subClassOf word, phrase disjointWith word
honorary doctorate of the University of Montpellier subClassOf phrase, honorary doctorate of the University of Montpellier subClassOf word, phrase disjointWith word
doctor honoris causa from the Paris-Sorbonne University subClassOf phrase, doctor honoris causa from the Paris-Sorbonne University subClassOf word, phrase disjointWith word
honorary doctor of Ben-Gurion University subClassOf phrase, honorary doctor of Ben-Gurion University subClassOf word, phrase disjointWith word
honorary doctor of the Bar-Ilan University subClassOf phrase, honorary doctor of the Bar-Ilan University subClassOf word, phrase disjointWith word
honorary doctor of the University of Rennes I subClassOf phrase, honorary doctor of the University of Rennes I subClassOf word, phrase disjointWith word
honorary doctorate from the University of Strasbourg subClassOf phrase, honorary doctorate from the University of Strasbourg subClassOf word, phrase disjointWith word
honorary doctor of the Ohio State University subClassOf phrase, honorary doctor of the Ohio State University subClassOf word, phrase disjointWith word
honorary doctorate from Princeton University subClassOf phrase, honorary doctorate from Princeton University subClassOf word, phrase disjointWith word
honorary doctor of the University of Sherbrooke subClassOf phrase, honorary doctor of the University of Sherbrooke subClassOf word, phrase disjointWith word
Honorary doctor of the Tufts University subClassOf phrase, Honorary doctor of the Tufts University subClassOf word, phrase disjointWith word
honorary doctor of University College London subClassOf phrase, honorary doctor of University College London subClassOf word, phrase disjointWith word
honorary doctor of Waseda University subClassOf phrase, honorary doctor of Waseda University subClassOf word, phrase disjointWith word
honorary doctorate of the University of Coimbra subClassOf phrase, honorary doctorate of the University of Coimbra subClassOf word, phrase disjointWith word
honorary doctor of Paris Dauphine University subClassOf phrase, honorary doctor of Paris Dauphine University subClassOf word, phrase disjointWith word
honorary doctor of Tel Aviv University subClassOf phrase, honorary doctor of Tel Aviv University subClassOf word, phrase disjointWith word
Grand Cross Special Class of the Order of the Aztec Eagle subClassOf phrase, Grand Cross Special Class of the Order of the Aztec Eagle subClassOf word, phrase disjointWith word
honorary doctor of the Norwegian University of Science and Technology subClassOf phrase, honorary doctor of the Norwegian University of Science and Technology subClassOf word, phrase disjointWith word
honorary doctor of the University of Gothenburg subClassOf phrase, honorary doctor of the University of Gothenburg subClassOf word, phrase disjointWith word
honorary doctorate of Haifa University subClassOf phrase, honorary doctorate of Haifa University subClassOf word, phrase disjointWith word
Grand Chancellor of the San Dámaso Ecclesiastical University subClassOf phrase, Grand Chancellor of the San Dámaso Ecclesiastical University subClassOf word, phrase disjointWith word
Grand Chancellor of the University of Navarra subClassOf phrase, Grand Chancellor of the University of Navarra subClassOf word, phrase disjointWith word
Gold Medal of the Order of the African Star subClassOf phrase, Gold Medal of the Order of the African Star subClassOf word, phrase disjointWith word
Silver Medal of the Order of the African Star subClassOf phrase, Silver Medal of the Order of the African Star subClassOf word, phrase disjointWith word
Bronze Medal of the Order of the African Star subClassOf phrase, Bronze Medal of the Order of the African Star subClassOf word, phrase disjointWith word
Bronze Medal of the Royal Order of the Lion subClassOf phrase, Bronze Medal of the Royal Order of the Lion subClassOf word, phrase disjointWith word
Silver Medal of the Royal Order of the Lion subClassOf phrase, Silver Medal of the Royal Order of the Lion subClassOf word, phrase disjointWith word
Gold Medal of the Royal Order of the Lion subClassOf phrase, Gold Medal of the Royal Order of the Lion subClassOf word, phrase disjointWith word
Gold Medal of the Royal Order of Sports Merit subClassOf phrase, Gold Medal of the Royal Order of Sports Merit subClassOf word, phrase disjointWith word
gold medal of the Order of Leopold II subClassOf phrase, gold medal of the Order of Leopold II subClassOf word, phrase disjointWith word
silver medal of the Order of Leopold II subClassOf phrase, silver medal of the Order of Leopold II subClassOf word, phrase disjointWith word
bronze medal of the Order of Leopold II subClassOf phrase, bronze medal of the Order of Leopold II subClassOf word, phrase disjointWith word
Gold Medal of the Police Order of Merit subClassOf phrase, Gold Medal of the Police Order of Merit subClassOf word, phrase disjointWith word
Gold Medal of the Order of Merit of the National Plan on Drugs subClassOf phrase, Gold Medal of the Order of Merit of the National Plan on Drugs subClassOf word, phrase disjointWith word
Bishop of Hong Kong Island subClassOf phrase, Bishop of Hong Kong Island subClassOf word, phrase disjointWith word
Bishop of Hong Kong and Macao subClassOf phrase, Bishop of Hong Kong and Macao subClassOf word, phrase disjointWith word
Bishop of Calcutta subClassOf phrase, Bishop of Calcutta subClassOf word, phrase disjointWith word
honorary citizen of Příbor subClassOf phrase, honorary citizen of Příbor subClassOf word, phrase disjointWith word
honorary citizen of Grozny subClassOf phrase, honorary citizen of Grozny subClassOf word, phrase disjointWith word
People's khoomeizhi of Tuva subClassOf phrase, People's khoomeizhi of Tuva subClassOf word, phrase disjointWith word
honorary citizen of Asolo subClassOf phrase, honorary citizen of Asolo subClassOf word, phrase disjointWith word
honorary doctor of the Open University of Catalonia subClassOf phrase, honorary doctor of the Open University of Catalonia subClassOf word, phrase disjointWith word
Rector of the Autonomous University of Barcelona subClassOf phrase, Rector of the Autonomous University of Barcelona subClassOf word, phrase disjointWith word
honorary doctor of the Rovira i Virgili University subClassOf phrase, honorary doctor of the Rovira i Virgili University subClassOf word, phrase disjointWith word
honorary doctor of the University of Girona subClassOf phrase, honorary doctor of the University of Girona subClassOf word, phrase disjointWith word
Order of the White Star, Medal Class subClassOf phrase, Order of the White Star, Medal Class subClassOf word, phrase disjointWith word
honorary doctor of the Autonomous University of Barcelona subClassOf phrase, honorary doctor of the Autonomous University of Barcelona subClassOf word, phrase disjointWith word
President of Nantes University subClassOf phrase, President of Nantes University subClassOf word, phrase disjointWith word
Chairman of the University of Lille subClassOf phrase, Chairman of the University of Lille subClassOf word, phrase disjointWith word
Rector of the Complutense University of Madrid subClassOf phrase, Rector of the Complutense University of Madrid subClassOf word, phrase disjointWith word
Rectors of the Ukrainian Free University subClassOf phrase, Rectors of the Ukrainian Free University subClassOf word, phrase disjointWith word
President of Peiyang University subClassOf phrase, President of Peiyang University subClassOf word, phrase disjointWith word
President of Tianjin University subClassOf phrase, President of Tianjin University subClassOf word, phrase disjointWith word
honorary doctorate of the National University of San Marcos subClassOf phrase, honorary doctorate of the National University of San Marcos subClassOf word, phrase disjointWith word
honorary doctor of the Charles University of Prague subClassOf phrase, honorary doctor of the Charles University of Prague subClassOf word, phrase disjointWith word
rector of the University of Valladolid subClassOf phrase, rector of the University of Valladolid subClassOf word, phrase disjointWith word
Rector of the University of Barcelona subClassOf phrase, Rector of the University of Barcelona subClassOf word, phrase disjointWith word
Rector of the University of Granada subClassOf phrase, Rector of the University of Granada subClassOf word, phrase disjointWith word
Rector of University of Cádiz subClassOf phrase, Rector of University of Cádiz subClassOf word, phrase disjointWith word
rector of the Pontifical University of Salamanca subClassOf phrase, rector of the Pontifical University of Salamanca subClassOf word, phrase disjointWith word
Rector of UPC subClassOf phrase, Rector of UPC subClassOf word, phrase disjointWith word
rector of Universitat Pompeu Fabra subClassOf phrase, rector of Universitat Pompeu Fabra subClassOf word, phrase disjointWith word
Rector of the University of Lleida subClassOf phrase, Rector of the University of Lleida subClassOf word, phrase disjointWith word
Rector of Open University of Catalonia subClassOf phrase, Rector of Open University of Catalonia subClassOf word, phrase disjointWith word
Rector of Abat Oliba CEU University subClassOf phrase, Rector of Abat Oliba CEU University subClassOf word, phrase disjointWith word
corresponding member of the Soviet Academy of Architecture subClassOf phrase, corresponding member of the Soviet Academy of Architecture subClassOf word, phrase disjointWith word
honorary title of the Lithuanian SSR subClassOf phrase, honorary title of the Lithuanian SSR subClassOf word, phrase disjointWith word
honorary citizen of Primorsky Krai subClassOf phrase, honorary citizen of Primorsky Krai subClassOf word, phrase disjointWith word
honorary citizen of Langelsheim subClassOf phrase, honorary citizen of Langelsheim subClassOf word, phrase disjointWith word
honorary citizen of Zlatoust subClassOf phrase, honorary citizen of Zlatoust subClassOf word, phrase disjointWith word
honorary citizen of Lyelchytsy District subClassOf phrase, honorary citizen of Lyelchytsy District subClassOf word, phrase disjointWith word
honorary citizen of Turava (Belarus) subClassOf phrase, honorary citizen of Turava (Belarus) subClassOf word, phrase disjointWith word
honorary citizen of Pinsk subClassOf phrase, honorary citizen of Pinsk subClassOf word, phrase disjointWith word
honorary citizen of Talačyn District subClassOf phrase, honorary citizen of Talačyn District subClassOf word, phrase disjointWith word
honorary citizen of Homiel subClassOf phrase, honorary citizen of Homiel subClassOf word, phrase disjointWith word
honorary citizen of Brest subClassOf phrase, honorary citizen of Brest subClassOf word, phrase disjointWith word
Honorary citizen of Vitebsk subClassOf phrase, Honorary citizen of Vitebsk subClassOf word, phrase disjointWith word
honorary citizen of Yany Kapu subClassOf phrase, honorary citizen of Yany Kapu subClassOf word, phrase disjointWith word
honorary citizen of Dunakeszi subClassOf phrase, honorary citizen of Dunakeszi subClassOf word, phrase disjointWith word
senior research fellow subClassOf phrase, senior research fellow subClassOf word, phrase disjointWith word
Companion of the Order of the Crown subClassOf phrase, Companion of the Order of the Crown subClassOf word, phrase disjointWith word
honorary citizen of Lahojsk subClassOf phrase, honorary citizen of Lahojsk subClassOf word, phrase disjointWith word
honorary citizen of Kerch Urban Okrug subClassOf phrase, honorary citizen of Kerch Urban Okrug subClassOf word, phrase disjointWith word
honorary citizen of Maladzyechna subClassOf phrase, honorary citizen of Maladzyechna subClassOf word, phrase disjointWith word
Distinguished Companion of the New Zealand Order of Merit subClassOf phrase, Distinguished Companion of the New Zealand Order of Merit subClassOf word, phrase disjointWith word
Companion of the Queen's Service Order subClassOf phrase, Companion of the Queen's Service Order subClassOf word, phrase disjointWith word
honorary citizen of Mníšek pod Brdy subClassOf phrase, honorary citizen of Mníšek pod Brdy subClassOf word, phrase disjointWith word
honorary citizen of Valašské Klobouky subClassOf phrase, honorary citizen of Valašské Klobouky subClassOf word, phrase disjointWith word
honorary citizen of Zaslaŭje subClassOf phrase, honorary citizen of Zaslaŭje subClassOf word, phrase disjointWith word
honorary citizen of Katowice subClassOf phrase, honorary citizen of Katowice subClassOf word, phrase disjointWith word
President of Al-Balqaʼ Applied University subClassOf phrase, President of Al-Balqaʼ Applied University subClassOf word, phrase disjointWith word
President of Palestine Technical University subClassOf phrase, President of Palestine Technical University subClassOf word, phrase disjointWith word
honorary citizen of Mons subClassOf phrase, honorary citizen of Mons subClassOf word, phrase disjointWith word
president of Bethany College subClassOf phrase, president of Bethany College subClassOf word, phrase disjointWith word
honorary citizen of Čadca subClassOf phrase, honorary citizen of Čadca subClassOf word, phrase disjointWith word
honorary citizen of Zviahel subClassOf phrase, honorary citizen of Zviahel subClassOf word, phrase disjointWith word
honorary doctor of Brandeis University subClassOf phrase, honorary doctor of Brandeis University subClassOf word, phrase disjointWith word
rector of the University of the Balearic Islands subClassOf phrase, rector of the University of the Balearic Islands subClassOf word, phrase disjointWith word
honorary doctor of the University of Chile subClassOf phrase, honorary doctor of the University of Chile subClassOf word, phrase disjointWith word
honorary doctorate of Concordia University subClassOf phrase, honorary doctorate of Concordia University subClassOf word, phrase disjointWith word
Honorary Doctor at Karolinska Institutet subClassOf phrase, Honorary Doctor at Karolinska Institutet subClassOf word, phrase disjointWith word
Golden Medal of Honour of the Princely House Order of Hohenzollern subClassOf phrase, Golden Medal of Honour of the Princely House Order of Hohenzollern subClassOf word, phrase disjointWith word
Silver Medal of Merit of the Princely House Order of Hohenzollern subClassOf phrase, Silver Medal of Merit of the Princely House Order of Hohenzollern subClassOf word, phrase disjointWith word
honorary doctor of Protestant Theological Faculty – Charles University subClassOf phrase, honorary doctor of Protestant Theological Faculty – Charles University subClassOf word, phrase disjointWith word
honorary doctor of the Jawaharlal Nehru University subClassOf phrase, honorary doctor of the Jawaharlal Nehru University subClassOf word, phrase disjointWith word
honorary doctor of the Turkmen State University subClassOf phrase, honorary doctor of the Turkmen State University subClassOf word, phrase disjointWith word
honorary doctor of the Baku Slavic University subClassOf phrase, honorary doctor of the Baku Slavic University subClassOf word, phrase disjointWith word
honorary doctor of the University of Belgrade subClassOf phrase, honorary doctor of the University of Belgrade subClassOf word, phrase disjointWith word
honorary doctor of the S. M. Kirov Military Medical Academy subClassOf phrase, honorary doctor of the S. M. Kirov Military Medical Academy subClassOf word, phrase disjointWith word
honorary doctor of the Lviv University subClassOf phrase, honorary doctor of the Lviv University subClassOf word, phrase disjointWith word
Honorary doctorate from Queen's University subClassOf phrase, Honorary doctorate from Queen's University subClassOf word, phrase disjointWith word
honorary doctor of Ryerson University subClassOf phrase, honorary doctor of Ryerson University subClassOf word, phrase disjointWith word
Honorary Doctor of Stockholm University of Economics subClassOf phrase, Honorary Doctor of Stockholm University of Economics subClassOf word, phrase disjointWith word
honorary doctor of University of Bacău subClassOf phrase, honorary doctor of University of Bacău subClassOf word, phrase disjointWith word
honorary doctor of the Politehnica University of Bucharest subClassOf phrase, honorary doctor of the Politehnica University of Bucharest subClassOf word, phrase disjointWith word
honorary doctor of Comenius University subClassOf phrase, honorary doctor of Comenius University subClassOf word, phrase disjointWith word
honorary doctor of the University of Trás-os-Montes and Alto Douro subClassOf phrase, honorary doctor of the University of Trás-os-Montes and Alto Douro subClassOf word, phrase disjointWith word
honorary doctor of the University of Halle-Wittenberg subClassOf phrase, honorary doctor of the University of Halle-Wittenberg subClassOf word, phrase disjointWith word
honorary doctor of University of Szeged subClassOf phrase, honorary doctor of University of Szeged subClassOf word, phrase disjointWith word
honorary doctor of the Far Eastern Federal University subClassOf phrase, honorary doctor of the Far Eastern Federal University subClassOf word, phrase disjointWith word
honorary doctor of the D. Mendeleev University of Chemical Technology of Russia subClassOf phrase, honorary doctor of the D. Mendeleev University of Chemical Technology of Russia subClassOf word, phrase disjointWith word
honorary doctor of the Tokai University subClassOf phrase, honorary doctor of the Tokai University subClassOf word, phrase disjointWith word
honorary doctorate of the University of Sibiu subClassOf phrase, honorary doctorate of the University of Sibiu subClassOf word, phrase disjointWith word
honorary doctor of Veracruzana University subClassOf phrase, honorary doctor of Veracruzana University subClassOf word, phrase disjointWith word
honorary doctor of Alexandru Ioan Cuza University subClassOf phrase, honorary doctor of Alexandru Ioan Cuza University subClassOf word, phrase disjointWith word
honorary doctor of the Université du Québec à Montréal subClassOf phrase, honorary doctor of the Université du Québec à Montréal subClassOf word, phrase disjointWith word
honorary doctor of the University of Bordeaux subClassOf phrase, honorary doctor of the University of Bordeaux subClassOf word, phrase disjointWith word
Doctor honoris causa of the University of Fine Arts in Poznań subClassOf phrase, Doctor honoris causa of the University of Fine Arts in Poznań subClassOf word, phrase disjointWith word
Honorary doctor of the Technical University of Graz subClassOf phrase, Honorary doctor of the Technical University of Graz subClassOf word, phrase disjointWith word
Court Marshal of Denmark subClassOf phrase, Court Marshal of Denmark subClassOf word, phrase disjointWith word
honorary doctor of Simon Fraser University subClassOf phrase, honorary doctor of Simon Fraser University subClassOf word, phrase disjointWith word
honorary doctor of the University of Calcutta subClassOf phrase, honorary doctor of the University of Calcutta subClassOf word, phrase disjointWith word
honorary doctor of the University of Pretoria subClassOf phrase, honorary doctor of the University of Pretoria subClassOf word, phrase disjointWith word
honorary doctor of the University of the Free State subClassOf phrase, honorary doctor of the University of the Free State subClassOf word, phrase disjointWith word
chess title subClassOf phrase, chess title subClassOf word, phrase disjointWith word
hereditary title subClassOf phrase, hereditary title subClassOf word, phrase disjointWith word
thero subClassOf phrase, thero subClassOf word, phrase disjointWith word
honorary doctor of the University of Delaware subClassOf phrase, honorary doctor of the University of Delaware subClassOf word, phrase disjointWith word
honorary doctorate of University of Perpignan subClassOf phrase, honorary doctorate of University of Perpignan subClassOf word, phrase disjointWith word
President of the Arab Open University in Kuwait subClassOf phrase, President of the Arab Open University in Kuwait subClassOf word, phrase disjointWith word
Chancellor of Universiti Teknologi MARA subClassOf phrase, Chancellor of Universiti Teknologi MARA subClassOf word, phrase disjointWith word
Chancellor of Universiti Sains Islam Malaysia subClassOf phrase, Chancellor of Universiti Sains Islam Malaysia subClassOf word, phrase disjointWith word
Chancellor of Universiti Kebangsaan Malaysia subClassOf phrase, Chancellor of Universiti Kebangsaan Malaysia subClassOf word, phrase disjointWith word
honorary doctor of Caen University subClassOf phrase, honorary doctor of Caen University subClassOf word, phrase disjointWith word
Rector of the University of Liege subClassOf phrase, Rector of the University of Liege subClassOf word, phrase disjointWith word
honorary doctorate at the University of Fribourg subClassOf phrase, honorary doctorate at the University of Fribourg subClassOf word, phrase disjointWith word
honorary degree from Spelman College subClassOf phrase, honorary degree from Spelman College subClassOf word, phrase disjointWith word
President of Colgate University subClassOf phrase, President of Colgate University subClassOf word, phrase disjointWith word
honorary doctor of the University of Wales subClassOf phrase, honorary doctor of the University of Wales subClassOf word, phrase disjointWith word
President of Peking University subClassOf phrase, President of Peking University subClassOf word, phrase disjointWith word
Baird baronets of Saughtonhall subClassOf phrase, Baird baronets of Saughtonhall subClassOf word, phrase disjointWith word
President of the University of Florida subClassOf phrase, President of the University of Florida subClassOf word, phrase disjointWith word
English honorific subClassOf phrase, English honorific subClassOf word, phrase disjointWith word
Title of the Royal House of Spain subClassOf phrase, Title of the Royal House of Spain subClassOf word, phrase disjointWith word
noble titles in the Royal Court of Quito subClassOf phrase, noble titles in the Royal Court of Quito subClassOf word, phrase disjointWith word
style subClassOf phrase, style subClassOf word, phrase disjointWith word
honorary citizen of Singapore subClassOf phrase, honorary citizen of Singapore subClassOf word, phrase disjointWith word
Chancellor of Liverpool John Moores University subClassOf phrase, Chancellor of Liverpool John Moores University subClassOf word, phrase disjointWith word
Chancellor of the University of Cape Town subClassOf phrase, Chancellor of the University of Cape Town subClassOf word, phrase disjointWith word
Chancellor of the University of Edinburgh subClassOf phrase, Chancellor of the University of Edinburgh subClassOf word, phrase disjointWith word
Chancellor of the University of St Andrews subClassOf phrase, Chancellor of the University of St Andrews subClassOf word, phrase disjointWith word
Chancellor of the University of Glasgow subClassOf phrase, Chancellor of the University of Glasgow subClassOf word, phrase disjointWith word
Grant baronets subClassOf phrase, Grant baronets subClassOf word, phrase disjointWith word
caballerizo subClassOf phrase, caballerizo subClassOf word, phrase disjointWith word
President of University of València subClassOf phrase, President of University of València subClassOf word, phrase disjointWith word
rectora of the University of Chile subClassOf phrase, rectora of the University of Chile subClassOf word, phrase disjointWith word
rector of the National University of San Marcos subClassOf phrase, rector of the National University of San Marcos subClassOf word, phrase disjointWith word
Rector of the University of Salamanca subClassOf phrase, Rector of the University of Salamanca subClassOf word, phrase disjointWith word
Anglican bishop subClassOf phrase, Anglican bishop subClassOf word, phrase disjointWith word
caballerizo mayor del rey subClassOf phrase, caballerizo mayor del rey subClassOf word, phrase disjointWith word
commissary subClassOf phrase, commissary subClassOf word, phrase disjointWith word
Rector of the University of Santiago de Compostela subClassOf phrase, Rector of the University of Santiago de Compostela subClassOf word, phrase disjointWith word
Rector of the Comillas Pontifical University subClassOf phrase, Rector of the Comillas Pontifical University subClassOf word, phrase disjointWith word
Protestant Archbishop of Glasgow subClassOf phrase, Protestant Archbishop of Glasgow subClassOf word, phrase disjointWith word
Rector of the Autonomous University of Madrid subClassOf phrase, Rector of the Autonomous University of Madrid subClassOf word, phrase disjointWith word
rector of the University of Alcalá subClassOf phrase, rector of the University of Alcalá subClassOf word, phrase disjointWith word
Rector of the San Dámaso Ecclesiastical University subClassOf phrase, Rector of the San Dámaso Ecclesiastical University subClassOf word, phrase disjointWith word
Rector of the University of Navarra subClassOf phrase, Rector of the University of Navarra subClassOf word, phrase disjointWith word
rector of the Public University of Navarra subClassOf phrase, rector of the Public University of Navarra subClassOf word, phrase disjointWith word
rector of the University of the Basque Country subClassOf phrase, rector of the University of the Basque Country subClassOf word, phrase disjointWith word
honorary doctorate of Seville University subClassOf phrase, honorary doctorate of Seville University subClassOf word, phrase disjointWith word
honorary doctorate of the University of Granada subClassOf phrase, honorary doctorate of the University of Granada subClassOf word, phrase disjointWith word
honorary doctorate of the University of Cordoba subClassOf phrase, honorary doctorate of the University of Cordoba subClassOf word, phrase disjointWith word
honorary doctorate of the University of Malaga subClassOf phrase, honorary doctorate of the University of Malaga subClassOf word, phrase disjointWith word
honorary doctorate of the University of Almeria subClassOf phrase, honorary doctorate of the University of Almeria subClassOf word, phrase disjointWith word
Honorary doctor of the University of Huelva subClassOf phrase, Honorary doctor of the University of Huelva subClassOf word, phrase disjointWith word
honorary doctorate of the University of Caen (France) subClassOf phrase, honorary doctorate of the University of Caen (France) subClassOf word, phrase disjointWith word
honorary doctorate of the International University of Andalucia subClassOf phrase, honorary doctorate of the International University of Andalucia subClassOf word, phrase disjointWith word
honorary doctorate of Pablo de Olavide University subClassOf phrase, honorary doctorate of Pablo de Olavide University subClassOf word, phrase disjointWith word
honorary doctorate of Loyola Andalcia University subClassOf phrase, honorary doctorate of Loyola Andalcia University subClassOf word, phrase disjointWith word
honorary doctorate of San Jorge University subClassOf phrase, honorary doctorate of San Jorge University subClassOf word, phrase disjointWith word
honorary doctorate of the University of Oviedo subClassOf phrase, honorary doctorate of the University of Oviedo subClassOf word, phrase disjointWith word
honorary doctorate of the University of the Balearic Islands subClassOf phrase, honorary doctorate of the University of the Balearic Islands subClassOf word, phrase disjointWith word
honorary doctorate of the University of La Laguna subClassOf phrase, honorary doctorate of the University of La Laguna subClassOf word, phrase disjointWith word
honorary doctorate of the European University of Canarias subClassOf phrase, honorary doctorate of the European University of Canarias subClassOf word, phrase disjointWith word
honorary doctorate of the University of Cantabria subClassOf phrase, honorary doctorate of the University of Cantabria subClassOf word, phrase disjointWith word
honorary doctorate of the European University of the Atlantic subClassOf phrase, honorary doctorate of the European University of the Atlantic subClassOf word, phrase disjointWith word
honorary doctorate of the University of Salamanca subClassOf phrase, honorary doctorate of the University of Salamanca subClassOf word, phrase disjointWith word
honorary doctorate of the Pontifical University of Salamanca subClassOf phrase, honorary doctorate of the Pontifical University of Salamanca subClassOf word, phrase disjointWith word
honorary doctor of the University of León subClassOf phrase, honorary doctor of the University of León subClassOf word, phrase disjointWith word
honorary doctorate of the University of Burgos subClassOf phrase, honorary doctorate of the University of Burgos subClassOf word, phrase disjointWith word
honorary doctorate of the Catholic University of Avila subClassOf phrase, honorary doctorate of the Catholic University of Avila subClassOf word, phrase disjointWith word
honorary doctorate of the European University of Miguel de Cervantes subClassOf phrase, honorary doctorate of the European University of Miguel de Cervantes subClassOf word, phrase disjointWith word
honorary doctorate of Isabel I University subClassOf phrase, honorary doctorate of Isabel I University subClassOf word, phrase disjointWith word
honorary doctorate of Barcelona University subClassOf phrase, honorary doctorate of Barcelona University subClassOf word, phrase disjointWith word
honorary doctor of the University Polytechnic of Catalonia subClassOf phrase, honorary doctor of the University Polytechnic of Catalonia subClassOf word, phrase disjointWith word
honorary doctorate of Pompeu Fabra University subClassOf phrase, honorary doctorate of Pompeu Fabra University subClassOf word, phrase disjointWith word
honorary doctorate of Ramon Llull University subClassOf phrase, honorary doctorate of Ramon Llull University subClassOf word, phrase disjointWith word
honorary doctorate of the University of Lleida subClassOf phrase, honorary doctorate of the University of Lleida subClassOf word, phrase disjointWith word
honorary doctorate of the International University of Catalonia subClassOf phrase, honorary doctorate of the International University of Catalonia subClassOf word, phrase disjointWith word
honorary doctorate of the University of Vic - University of Central Catalonia subClassOf phrase, honorary doctorate of the University of Vic - University of Central Catalonia subClassOf word, phrase disjointWith word
honorary doctorate of Abad Oliva CEU University subClassOf phrase, honorary doctorate of Abad Oliva CEU University subClassOf word, phrase disjointWith word
honorary doctor of the University of Valencia subClassOf phrase, honorary doctor of the University of Valencia subClassOf word, phrase disjointWith word
honorary doctorate of the Polytechnic University of Valencia subClassOf phrase, honorary doctorate of the Polytechnic University of Valencia subClassOf word, phrase disjointWith word
honorary doctorate of Jaume I University subClassOf phrase, honorary doctorate of Jaume I University subClassOf word, phrase disjointWith word
honorary doctorate of CEU Cardenal Herrera University subClassOf phrase, honorary doctorate of CEU Cardenal Herrera University subClassOf word, phrase disjointWith word
honorary doctorate of the Catholic University of Valencia San Vicente the Martyr subClassOf phrase, honorary doctorate of the Catholic University of Valencia San Vicente the Martyr subClassOf word, phrase disjointWith word
honorary doctorate of the International University of Valencia subClassOf phrase, honorary doctorate of the International University of Valencia subClassOf word, phrase disjointWith word
honorary doctorate of the University of Extramadura subClassOf phrase, honorary doctorate of the University of Extramadura subClassOf word, phrase disjointWith word
honorary doctorate of the University of Santiago de Compostela subClassOf phrase, honorary doctorate of the University of Santiago de Compostela subClassOf word, phrase disjointWith word
honorary doctorate of the University of La Coruña subClassOf phrase, honorary doctorate of the University of La Coruña subClassOf word, phrase disjointWith word
honorary doctorate of the University of Vigo subClassOf phrase, honorary doctorate of the University of Vigo subClassOf word, phrase disjointWith word
honorary doctorate of the University of La Rioja subClassOf phrase, honorary doctorate of the University of La Rioja subClassOf word, phrase disjointWith word
honorary doctorate of the International University of La Rioja subClassOf phrase, honorary doctorate of the International University of La Rioja subClassOf word, phrase disjointWith word
honorary doctor of the University of Madrid Complutense subClassOf phrase, honorary doctor of the University of Madrid Complutense subClassOf word, phrase disjointWith word
honorary doctorate of Pontificia Comillas University subClassOf phrase, honorary doctorate of Pontificia Comillas University subClassOf word, phrase disjointWith word
honorary doctorate of the International University Menendez Pelayo subClassOf phrase, honorary doctorate of the International University Menendez Pelayo subClassOf word, phrase disjointWith word
honorary doctorate of the Autonomous University of Madrid subClassOf phrase, honorary doctorate of the Autonomous University of Madrid subClassOf word, phrase disjointWith word
honorary doctorate of the National University of Distance Education subClassOf phrase, honorary doctorate of the National University of Distance Education subClassOf word, phrase disjointWith word
honorary doctorate of the University of Alcala subClassOf phrase, honorary doctorate of the University of Alcala subClassOf word, phrase disjointWith word
honorary doctorate of Carlos III University subClassOf phrase, honorary doctorate of Carlos III University subClassOf word, phrase disjointWith word
honorary doctorate of the University of Alfonso X the wise subClassOf phrase, honorary doctorate of the University of Alfonso X the wise subClassOf word, phrase disjointWith word
honorary doctorate of CEU San Pablo University subClassOf phrase, honorary doctorate of CEU San Pablo University subClassOf word, phrase disjointWith word
honorary doctorate of Francisco de Vitoria University subClassOf phrase, honorary doctorate of Francisco de Vitoria University subClassOf word, phrase disjointWith word
honorary doctorate of the European University of Madrid subClassOf phrase, honorary doctorate of the European University of Madrid subClassOf word, phrase disjointWith word
honorary doctorate of King Juan Carlos University subClassOf phrase, honorary doctorate of King Juan Carlos University subClassOf word, phrase disjointWith word
honorary doctorate of Camilo José Cela University subClassOf phrase, honorary doctorate of Camilo José Cela University subClassOf word, phrase disjointWith word
honorary doctorate of the Ecclesiastic University of San Damaso subClassOf phrase, honorary doctorate of the Ecclesiastic University of San Damaso subClassOf word, phrase disjointWith word
honorary doctorate of the University of Murcia subClassOf phrase, honorary doctorate of the University of Murcia subClassOf word, phrase disjointWith word
honorary doctorate of the Catholic University of San Antonio subClassOf phrase, honorary doctorate of the Catholic University of San Antonio subClassOf word, phrase disjointWith word
honorary doctorate of the Polytechnic University of Cartagena subClassOf phrase, honorary doctorate of the Polytechnic University of Cartagena subClassOf word, phrase disjointWith word
honorary doctorate of the University of Navarre subClassOf phrase, honorary doctorate of the University of Navarre subClassOf word, phrase disjointWith word
honorary doctorate of the public University of Navarre subClassOf phrase, honorary doctorate of the public University of Navarre subClassOf word, phrase disjointWith word
honorary doctorate of the University of Deusto subClassOf phrase, honorary doctorate of the University of Deusto subClassOf word, phrase disjointWith word
honorary doctorate of the University of the Basque Country subClassOf phrase, honorary doctorate of the University of the Basque Country subClassOf word, phrase disjointWith word
honorary doctorate of the University of Mondragon subClassOf phrase, honorary doctorate of the University of Mondragon subClassOf word, phrase disjointWith word
Necktie of the Civil Order of Alfonso X the Wise subClassOf phrase, Necktie of the Civil Order of Alfonso X the Wise subClassOf word, phrase disjointWith word
